complaint_id,filed_on,resolved_on,ward,category,description,status,channel,priority,citizen_age,satisfaction_score,resolution_days,filed_year,filed_month,filed_month_name,filed_week,filed_weekday,filed_date,is_open,verified_category,recency_score,days_open
GRV-2648,2025-10-05,2025-10-18,Ward-08,Road & Infrastructure,Speed breaker removed without notice,Resolved,Phone Call,Medium,22,5.0,13.0,2025,10,Oct 2025,40,Sunday,2025-10-05,False,Other,67.58241758241759,
GRV-2649,2025-12-18,2026-01-15,Ward-18,Public Property,Park benches broken and vandalised,Resolved,Website,Low,35,2.0,28.0,2025,12,Dec 2025,51,Thursday,2025-12-18,False,Public Property,81.13553113553114,
GRV-2650,2025-09-25,2025-10-23,Ward-19,Public Property,Tree fallen on parked vehicles,Closed,WhatsApp,Low,46,4.0,28.0,2025,9,Sep 2025,39,Thursday,2025-09-25,False,Public Property,65.75091575091575,
GRV-2651,2025-03-11,2025-03-14,Ward-13,Road & Infrastructure,Speed breaker removed without notice,Closed,WhatsApp,Critical,56,2.0,3.0,2025,3,Mar 2025,11,Tuesday,2025-03-11,False,Other,29.487179487179482,
GRV-2652,2025-11-05,,Ward-04,Street Lighting,Frequent power fluctuation in area,Open,Phone Call,Low,74,,,2025,11,Nov 2025,45,Wednesday,2025-11-05,True,Street Lighting,73.26007326007327,146.0
GRV-2653,2025-01-01,2025-01-17,Ward-07,Water Supply,Dirty/contaminated water coming from tap,Resolved,Mobile App,Medium,18,4.0,16.0,2025,1,Jan 2025,1,Wednesday,2025-01-01,False,Water Supply,16.849816849816847,
GRV-2654,2025-11-07,,Ward-19,Waste Management,Illegal dumping of waste on street,Rejected,Mobile App,Medium,64,,,2025,11,Nov 2025,45,Friday,2025-11-07,False,Waste Management,73.62637362637363,
GRV-2655,2025-03-09,,Ward-13,Sewage & Drainage,Sewage mixing with drinking water pipeline,Open,Website,Medium,27,,,2025,3,Mar 2025,10,Sunday,2025-03-09,True,Water Supply,29.120879120879117,387.0
GRV-2656,2024-10-17,,Ward-20,Road & Infrastructure,Road completely waterlogged after rain,In Progress,WhatsApp,Low,63,,,2024,10,Oct 2024,42,Thursday,2024-10-17,True,Water Supply,2.930402930402931,530.0
GRV-2657,2025-01-05,,Ward-15,Street Lighting,Street lights not working for 2 weeks,In Progress,Phone Call,Low,65,,,2025,1,Jan 2025,1,Sunday,2025-01-05,True,Street Lighting,17.582417582417587,450.0
GRV-2658,2025-09-25,,Ward-15,Road & Infrastructure,Road completely waterlogged after rain,In Progress,Walk-In,Medium,46,,,2025,9,Sep 2025,39,Thursday,2025-09-25,True,Water Supply,65.75091575091575,187.0
GRV-2659,2025-03-01,,Ward-10,Waste Management,Garbage not collected for a week,In Progress,WhatsApp,Critical,46,,,2025,3,Mar 2025,9,Saturday,2025-03-01,True,Waste Management,27.655677655677657,395.0
GRV-2660,2025-05-24,,Ward-19,Water Supply,Dirty/contaminated water coming from tap,Rejected,Website,Medium,21,,,2025,5,May 2025,21,Saturday,2025-05-24,False,Water Supply,43.040293040293044,
GRV-2661,2025-06-18,,Ward-13,Waste Management,No waste bins available in the area,Open,Mobile App,Critical,51,,,2025,6,Jun 2025,25,Wednesday,2025-06-18,True,Waste Management,47.61904761904761,286.0
GRV-2662,2026-01-05,2026-02-02,Ward-07,Road & Infrastructure,Road completely waterlogged after rain,Resolved,Walk-In,High,52,1.0,28.0,2026,1,Jan 2026,2,Monday,2026-01-05,False,Water Supply,84.43223443223444,
GRV-2663,2025-10-14,2025-11-04,Ward-13,Water Supply,Low water pressure in pipes,Closed,Phone Call,Critical,53,5.0,21.0,2025,10,Oct 2025,42,Tuesday,2025-10-14,False,Water Supply,69.23076923076923,
GRV-2664,2024-10-24,,Ward-18,Public Property,Public toilet locked / not accessible,Rejected,WhatsApp,Medium,54,,,2024,10,Oct 2024,43,Thursday,2024-10-24,False,Public Property,4.212454212454208,
GRV-2665,2025-08-03,,Ward-13,Street Lighting,Short circuit sparks from street light,Rejected,Unknown,Medium,20,,,2025,8,Aug 2025,31,Sunday,2025-08-03,False,Street Lighting,56.043956043956044,
GRV-2666,2025-01-26,,Ward-07,Sewage & Drainage,Foul smell from open drainage channel,Open,WhatsApp,Medium,26,,,2025,1,Jan 2025,4,Sunday,2025-01-26,True,Sewage & Drainage,21.42857142857143,429.0
GRV-2667,2026-03-09,2026-04-03,Ward-18,Waste Management,Illegal dumping of waste on street,Resolved,WhatsApp,High,64,4.0,25.0,2026,3,Mar 2026,11,Monday,2026-03-09,False,Waste Management,95.97069597069597,
GRV-2668,2026-03-06,,Ward-06,Water Supply,Dirty/contaminated water coming from tap,In Progress,WhatsApp,Low,44,,,2026,3,Mar 2026,10,Friday,2026-03-06,True,Water Supply,95.42124542124543,25.0
GRV-2669,2025-03-25,,Ward-05,Public Property,Stray dogs attacking residents near park,Open,Walk-In,Low,48,,,2025,3,Mar 2025,13,Tuesday,2025-03-25,True,Public Property,32.05128205128205,371.0
GRV-2670,2025-11-02,2025-11-19,Ward-01,Public Property,Public toilet locked / not accessible,Resolved,Phone Call,High,70,3.0,17.0,2025,11,Nov 2025,44,Sunday,2025-11-02,False,Public Property,72.71062271062272,
GRV-2671,2025-10-17,2025-11-08,Ward-05,Sewage & Drainage,Sewage overflowing onto road,Resolved,Website,Critical,22,1.0,22.0,2025,10,Oct 2025,42,Friday,2025-10-17,False,Road & Infrastructure,69.78021978021978,
GRV-2672,2025-11-01,2025-11-12,Ward-18,Street Lighting,Frequent power fluctuation in area,Closed,Mobile App,Medium,65,3.0,11.0,2025,11,Nov 2025,44,Saturday,2025-11-01,False,Street Lighting,72.52747252747253,
GRV-2673,2025-03-17,2025-03-27,Ward-04,Street Lighting,Frequent power fluctuation in area,Closed,WhatsApp,Medium,52,5.0,10.0,2025,3,Mar 2025,12,Monday,2025-03-17,False,Street Lighting,30.586080586080588,
GRV-2674,2024-10-11,,Ward-13,Sewage & Drainage,Manhole cover missing – safety hazard,Rejected,Walk-In,Low,58,,,2024,10,Oct 2024,41,Friday,2024-10-11,False,Sewage & Drainage,1.831501831501836,
GRV-2675,2024-10-03,,Ward-20,Waste Management,No waste bins available in the area,In Progress,Walk-In,Medium,20,,,2024,10,Oct 2024,40,Thursday,2024-10-03,True,Waste Management,0.366300366300365,544.0
GRV-2676,2025-11-28,2025-12-26,Ward-18,Street Lighting,Street lights not working for 2 weeks,Resolved,Website,Low,44,2.0,28.0,2025,11,Nov 2025,48,Friday,2025-11-28,False,Street Lighting,77.47252747252747,
GRV-2677,2024-10-13,,Ward-04,Public Property,Stray dogs attacking residents near park,In Progress,Mobile App,Low,45,,,2024,10,Oct 2024,41,Sunday,2024-10-13,True,Public Property,2.197802197802201,534.0
GRV-2678,2025-03-08,,Ward-19,Street Lighting,Broken street light reported multiple times,Open,WhatsApp,Critical,38,,,2025,3,Mar 2025,10,Saturday,2025-03-08,True,Street Lighting,28.937728937728934,388.0
GRV-2679,2025-07-06,2025-07-21,Ward-04,Street Lighting,Electric pole fallen on road – dangerous,Resolved,WhatsApp,Low,47,4.0,15.0,2025,7,Jul 2025,27,Sunday,2025-07-06,False,Road & Infrastructure,50.91575091575091,
GRV-2680,2026-03-23,,Ward-05,Street Lighting,Short circuit sparks from street light,Open,Mobile App,Medium,40,,,2026,3,Mar 2026,13,Monday,2026-03-23,True,Street Lighting,98.53479853479854,8.0
GRV-2681,2025-06-16,,Ward-01,Public Property,Encroachment on footpath by shop owners,Open,Website,Medium,46,,,2025,6,Jun 2025,25,Monday,2025-06-16,True,Road & Infrastructure,47.25274725274725,288.0
GRV-2682,2025-08-21,,Ward-17,Sewage & Drainage,Sewage mixing with drinking water pipeline,In Progress,WhatsApp,Medium,43,,,2025,8,Aug 2025,34,Thursday,2025-08-21,True,Water Supply,59.34065934065934,222.0
GRV-2683,2025-02-09,2025-02-24,Ward-07,Noise & Pollution,Construction noise beyond permitted hours,Resolved,Mobile App,Low,46,5.0,15.0,2025,2,Feb 2025,6,Sunday,2025-02-09,False,Road & Infrastructure,23.992673992673996,
GRV-2684,2026-01-27,,Ward-15,Sewage & Drainage,Blocked drain causing flooding in colony,Open,Phone Call,Low,74,,,2026,1,Jan 2026,5,Tuesday,2026-01-27,True,Sewage & Drainage,88.46153846153845,63.0
GRV-2685,2024-11-05,,Ward-06,Waste Management,Garbage truck does not come on schedule,Open,Mobile App,Medium,73,,,2024,11,Nov 2024,45,Tuesday,2024-11-05,True,Waste Management,6.41025641025641,511.0
GRV-2686,2025-01-22,,Ward-04,Noise & Pollution,Construction noise beyond permitted hours,Open,WhatsApp,Low,35,,,2025,1,Jan 2025,4,Wednesday,2025-01-22,True,Road & Infrastructure,20.6959706959707,433.0
GRV-2687,2024-12-08,,Ward-01,Sewage & Drainage,Blocked drain causing flooding in colony,In Progress,Walk-In,Medium,46,,,2024,12,Dec 2024,49,Sunday,2024-12-08,True,Sewage & Drainage,12.454212454212454,478.0
GRV-2688,2025-11-21,2025-11-29,Ward-15,Sewage & Drainage,Foul smell from open drainage channel,Resolved,Walk-In,Medium,73,2.0,8.0,2025,11,Nov 2025,47,Friday,2025-11-21,False,Sewage & Drainage,76.19047619047619,
GRV-2689,2025-08-18,,Ward-12,Public Property,Tree fallen on parked vehicles,In Progress,WhatsApp,Medium,60,,,2025,8,Aug 2025,34,Monday,2025-08-18,True,Public Property,58.791208791208796,225.0
GRV-2690,2025-07-21,2025-07-31,Ward-02,Waste Management,Garbage not collected for a week,Resolved,Walk-In,Low,69,3.0,10.0,2025,7,Jul 2025,30,Monday,2025-07-21,False,Waste Management,53.663003663003664,
GRV-2691,2025-09-02,2025-09-22,Ward-07,Waste Management,Illegal dumping of waste on street,Closed,Walk-In,Medium,35,2.0,20.0,2025,9,Sep 2025,36,Tuesday,2025-09-02,False,Waste Management,61.53846153846154,
GRV-2692,2024-10-05,,Ward-05,Waste Management,Garbage truck does not come on schedule,In Progress,WhatsApp,Medium,34,,,2024,10,Oct 2024,40,Saturday,2024-10-05,True,Waste Management,0.73260073260073,542.0
GRV-2693,2025-06-20,,Ward-06,Sewage & Drainage,Foul smell from open drainage channel,Open,Website,Medium,32,,,2025,6,Jun 2025,25,Friday,2025-06-20,True,Sewage & Drainage,47.98534798534798,284.0
GRV-2694,2025-07-12,2025-08-10,Ward-05,Road & Infrastructure,Speed breaker removed without notice,Closed,WhatsApp,Low,49,2.0,29.0,2025,7,Jul 2025,28,Saturday,2025-07-12,False,Other,52.01465201465201,
GRV-2695,2024-12-09,,Ward-07,Public Property,Tree fallen on parked vehicles,Rejected,Phone Call,Medium,46,,,2024,12,Dec 2024,50,Monday,2024-12-09,False,Public Property,12.637362637362637,
GRV-2696,2026-02-16,2026-03-15,Ward-14,Public Property,Encroachment on footpath by shop owners,Resolved,Walk-In,Medium,53,1.0,27.0,2026,2,Feb 2026,8,Monday,2026-02-16,False,Road & Infrastructure,92.12454212454213,
GRV-2697,2025-03-30,,Ward-20,Noise & Pollution,Loud music from nearby event venue,In Progress,Walk-In,Low,28,,,2025,3,Mar 2025,13,Sunday,2025-03-30,True,Other,32.96703296703297,366.0
GRV-2698,2025-03-05,,Ward-18,Water Supply,Water meter not working properly,Open,Website,Low,61,,,2025,3,Mar 2025,10,Wednesday,2025-03-05,True,Water Supply,28.388278388278387,391.0
GRV-2699,2024-10-25,,Ward-11,Public Property,Park benches broken and vandalised,In Progress,Phone Call,Low,36,,,2024,10,Oct 2024,43,Friday,2024-10-25,True,Public Property,4.395604395604391,522.0
GRV-2700,2025-01-14,,Ward-04,Noise & Pollution,Factory emitting foul-smelling smoke,Open,Website,Critical,57,,,2025,1,Jan 2025,3,Tuesday,2025-01-14,True,Noise & Pollution,19.23076923076923,441.0
GRV-2701,2025-04-22,,Ward-04,Waste Management,No waste bins available in the area,Rejected,Walk-In,Medium,60,,,2025,4,Apr 2025,17,Tuesday,2025-04-22,False,Waste Management,37.17948717948718,
GRV-2702,2025-04-28,2025-05-17,Ward-16,Road & Infrastructure,Road construction debris not cleared,Resolved,Unknown,Low,44,1.0,19.0,2025,4,Apr 2025,18,Monday,2025-04-28,False,Road & Infrastructure,38.27838827838828,
GRV-2703,2024-12-10,2024-12-13,Ward-18,Road & Infrastructure,Road construction debris not cleared,Closed,Phone Call,Medium,62,5.0,3.0,2024,12,Dec 2024,50,Tuesday,2024-12-10,False,Road & Infrastructure,12.82051282051282,
GRV-2704,2025-03-30,,Ward-13,Water Supply,Low water pressure in pipes,Open,Walk-In,Medium,74,,,2025,3,Mar 2025,13,Sunday,2025-03-30,True,Water Supply,32.96703296703297,366.0
GRV-2705,2026-02-28,,Ward-13,Public Property,Encroachment on footpath by shop owners,In Progress,Unknown,Medium,59,,,2026,2,Feb 2026,9,Saturday,2026-02-28,True,Road & Infrastructure,94.32234432234432,31.0
GRV-2706,2024-12-20,,Ward-17,Waste Management,Illegal dumping of waste on street,Open,Unknown,High,47,,,2024,12,Dec 2024,51,Friday,2024-12-20,True,Waste Management,14.652014652014655,466.0
GRV-2707,2025-08-05,,Ward-19,Public Property,Public toilet locked / not accessible,Open,Phone Call,Low,71,,,2025,8,Aug 2025,32,Tuesday,2025-08-05,True,Public Property,56.41025641025641,238.0
GRV-2708,2026-03-25,2026-03-27,Ward-08,Public Property,Tree fallen on parked vehicles,Resolved,WhatsApp,Medium,33,5.0,2.0,2026,3,Mar 2026,13,Wednesday,2026-03-25,False,Public Property,98.9010989010989,
GRV-2709,2025-02-10,,Ward-12,Street Lighting,Frequent power fluctuation in area,In Progress,Website,Medium,49,,,2025,2,Feb 2025,7,Monday,2025-02-10,True,Street Lighting,24.17582417582418,414.0
GRV-2710,2025-08-12,,Ward-08,Road & Infrastructure,Speed breaker removed without notice,In Progress,Phone Call,Medium,37,,,2025,8,Aug 2025,33,Tuesday,2025-08-12,True,Other,57.692307692307686,231.0
GRV-2711,2025-12-18,,Ward-11,Water Supply,Dirty/contaminated water coming from tap,In Progress,Mobile App,Medium,28,,,2025,12,Dec 2025,51,Thursday,2025-12-18,True,Water Supply,81.13553113553114,103.0
GRV-2712,2025-09-07,2025-09-29,Ward-06,Water Supply,Low water pressure in pipes,Closed,WhatsApp,Low,71,2.0,22.0,2025,9,Sep 2025,36,Sunday,2025-09-07,False,Water Supply,62.45421245421245,
GRV-2713,2025-07-06,,Ward-16,Public Property,Tree fallen on parked vehicles,In Progress,Unknown,High,61,,,2025,7,Jul 2025,27,Sunday,2025-07-06,True,Public Property,50.91575091575091,268.0
GRV-2714,2025-03-30,2025-04-07,Ward-05,Water Supply,Water pipeline leakage on main road,Resolved,Website,Medium,57,3.0,8.0,2025,3,Mar 2025,13,Sunday,2025-03-30,False,Water Supply,32.96703296703297,
GRV-2715,2025-01-28,2025-02-22,Ward-13,Public Property,Encroachment on footpath by shop owners,Resolved,Mobile App,Medium,48,1.0,25.0,2025,1,Jan 2025,5,Tuesday,2025-01-28,False,Road & Infrastructure,21.794871794871796,
GRV-2716,2025-07-16,2025-08-06,Ward-18,Noise & Pollution,Construction noise beyond permitted hours,Resolved,Phone Call,Low,53,4.0,21.0,2025,7,Jul 2025,29,Wednesday,2025-07-16,False,Road & Infrastructure,52.74725274725275,
GRV-2717,2025-02-09,2025-02-22,Ward-02,Public Property,Encroachment on footpath by shop owners,Resolved,WhatsApp,Medium,21,5.0,13.0,2025,2,Feb 2025,6,Sunday,2025-02-09,False,Road & Infrastructure,23.992673992673996,
GRV-2718,2026-03-19,2026-04-04,Ward-06,Waste Management,Garbage truck does not come on schedule,Closed,Mobile App,Medium,50,3.0,16.0,2026,3,Mar 2026,12,Thursday,2026-03-19,False,Waste Management,97.8021978021978,
GRV-2719,2025-10-24,,Ward-02,Waste Management,Garbage truck does not come on schedule,In Progress,Website,Medium,26,,,2025,10,Oct 2025,43,Friday,2025-10-24,True,Waste Management,71.06227106227105,158.0
GRV-2720,2025-03-24,,Ward-11,Waste Management,Illegal dumping of waste on street,Rejected,Walk-In,High,26,,,2025,3,Mar 2025,13,Monday,2025-03-24,False,Waste Management,31.868131868131865,
GRV-2721,2025-12-12,,Ward-16,Noise & Pollution,Construction noise beyond permitted hours,Open,Unknown,Low,24,,,2025,12,Dec 2025,50,Friday,2025-12-12,True,Road & Infrastructure,80.03663003663004,109.0
GRV-2722,2025-07-23,2025-08-07,Ward-19,Waste Management,Garbage not collected for a week,Resolved,Website,Low,22,4.0,15.0,2025,7,Jul 2025,30,Wednesday,2025-07-23,False,Waste Management,54.029304029304036,
GRV-2723,2025-12-27,2026-01-07,Ward-02,Road & Infrastructure,Road construction debris not cleared,Resolved,Website,High,56,5.0,11.0,2025,12,Dec 2025,52,Saturday,2025-12-27,False,Road & Infrastructure,82.78388278388277,
GRV-2724,2024-10-12,,Ward-01,Noise & Pollution,Loud music from nearby event venue,Open,WhatsApp,Medium,46,,,2024,10,Oct 2024,41,Saturday,2024-10-12,True,Other,2.0146520146520186,535.0
GRV-2725,2024-12-16,,Ward-12,Road & Infrastructure,Broken footpath causing injury to pedestrians,Open,Walk-In,Medium,34,,,2024,12,Dec 2024,51,Monday,2024-12-16,True,Road & Infrastructure,13.919413919413914,470.0
GRV-2726,2026-03-06,,Ward-07,Water Supply,No water supply for 3 days,In Progress,Mobile App,Medium,71,,,2026,3,Mar 2026,10,Friday,2026-03-06,True,Water Supply,95.42124542124543,25.0
GRV-2727,2025-12-02,,Ward-16,Waste Management,No waste bins available in the area,Open,Mobile App,Low,46,,,2025,12,Dec 2025,49,Tuesday,2025-12-02,True,Waste Management,78.2051282051282,119.0
GRV-2728,2025-04-22,,Ward-13,Public Property,Tree fallen on parked vehicles,Open,Phone Call,Low,74,,,2025,4,Apr 2025,17,Tuesday,2025-04-22,True,Public Property,37.17948717948718,343.0
GRV-2729,2025-06-11,,Ward-09,Street Lighting,Frequent power fluctuation in area,In Progress,Mobile App,Critical,28,,,2025,6,Jun 2025,24,Wednesday,2025-06-11,True,Street Lighting,46.336996336996336,293.0
GRV-2730,2025-08-25,,Ward-12,Public Property,Stray dogs attacking residents near park,Open,Website,Low,65,,,2025,8,Aug 2025,35,Monday,2025-08-25,True,Public Property,60.07326007326007,218.0
GRV-2731,2025-03-13,,Ward-10,Noise & Pollution,Factory emitting foul-smelling smoke,Open,Mobile App,Low,61,,,2025,3,Mar 2025,11,Thursday,2025-03-13,True,Noise & Pollution,29.853479853479858,383.0
GRV-2732,2025-04-09,2025-05-05,Ward-06,Street Lighting,Electric pole fallen on road – dangerous,Closed,Walk-In,Critical,59,3.0,26.0,2025,4,Apr 2025,15,Wednesday,2025-04-09,False,Road & Infrastructure,34.798534798534796,
GRV-2733,2024-11-16,,Ward-16,Public Property,Tree fallen on parked vehicles,Open,WhatsApp,Medium,67,,,2024,11,Nov 2024,46,Saturday,2024-11-16,True,Public Property,8.424908424908429,500.0
GRV-2734,2026-03-01,,Ward-13,Public Property,Public toilet locked / not accessible,Open,WhatsApp,High,47,,,2026,3,Mar 2026,9,Sunday,2026-03-01,True,Public Property,94.5054945054945,30.0
GRV-2735,2025-09-06,,Ward-04,Public Property,Stray dogs attacking residents near park,Open,Mobile App,Low,66,,,2025,9,Sep 2025,36,Saturday,2025-09-06,True,Public Property,62.27106227106227,206.0
GRV-2736,2026-01-17,,Ward-08,Road & Infrastructure,Road construction debris not cleared,Open,Mobile App,Medium,57,,,2026,1,Jan 2026,3,Saturday,2026-01-17,True,Road & Infrastructure,86.63003663003663,73.0
GRV-2737,2026-03-07,,Ward-01,Road & Infrastructure,Speed breaker removed without notice,Rejected,Website,Medium,61,,,2026,3,Mar 2026,10,Saturday,2026-03-07,False,Other,95.6043956043956,
GRV-2738,2025-02-23,,Ward-14,Road & Infrastructure,Speed breaker removed without notice,Open,Walk-In,Medium,52,,,2025,2,Feb 2025,8,Sunday,2025-02-23,True,Other,26.55677655677655,401.0
GRV-2739,2026-01-07,,Ward-09,Public Property,Encroachment on footpath by shop owners,Open,Mobile App,High,38,,,2026,1,Jan 2026,2,Wednesday,2026-01-07,True,Road & Infrastructure,84.7985347985348,83.0
GRV-2740,2026-02-14,2026-02-18,Ward-14,Public Property,Public toilet locked / not accessible,Resolved,Walk-In,Medium,39,5.0,4.0,2026,2,Feb 2026,7,Saturday,2026-02-14,False,Public Property,91.75824175824175,
GRV-2741,2024-12-13,2024-12-31,Ward-17,Noise & Pollution,Construction noise beyond permitted hours,Resolved,WhatsApp,Low,34,2.0,18.0,2024,12,Dec 2024,50,Friday,2024-12-13,False,Road & Infrastructure,13.369963369963367,
GRV-2742,2025-10-11,2025-10-15,Ward-05,Noise & Pollution,Dust from road construction affecting residents,Resolved,Walk-In,Low,56,2.0,4.0,2025,10,Oct 2025,41,Saturday,2025-10-11,False,Road & Infrastructure,68.68131868131869,
GRV-2743,2024-11-30,,Ward-07,Street Lighting,Street lights not working for 2 weeks,Open,Walk-In,Medium,21,,,2024,11,Nov 2024,48,Saturday,2024-11-30,True,Street Lighting,10.989010989010994,486.0
GRV-2744,2024-10-08,,Ward-02,Sewage & Drainage,Blocked drain causing flooding in colony,Open,Website,Medium,45,,,2024,10,Oct 2024,41,Tuesday,2024-10-08,True,Sewage & Drainage,1.2820512820512775,539.0
GRV-2745,2025-04-11,,Ward-14,Road & Infrastructure,Road completely waterlogged after rain,Open,Website,Low,55,,,2025,4,Apr 2025,15,Friday,2025-04-11,True,Water Supply,35.16483516483516,354.0
GRV-2746,2025-07-04,,Ward-09,Street Lighting,Street lights not working for 2 weeks,Open,Phone Call,Low,74,,,2025,7,Jul 2025,27,Friday,2025-07-04,True,Street Lighting,50.54945054945055,270.0
